Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au	distance
1822	-0.9404920605468748	0.583	0.025	0.008	0.025	0.077	0.073	0.157	0.052	0.05003747745528062
1823	-0.9835000878906245	0.434	0.011	0.017	0.045	0.005	0.177	0.135	0.176	0.036035185194406134
1824	-0.936064951171878	0.379	0.07	0.013	0.01	0.004	0.029	0.009	0.486	0.056469812642521655
1825	-0.24433527343750058	0.038	0.025	0.186	0.005	0.007	0.297	0.434	0.008	0.26868504103832347
1826	-0.9202765625000017	0.37	0.079	0.007	0.009	0.086	0.131	0.042	0.276	0.05957875386580564
1827	-0.9486622949218787	0.522	0.041	0.006	0.014	0.001	0.089	0.102	0.225	0.03859501243258025
1828	-0.9229925097656207	0.406	0.032	0.032	0.025	0.188	0.01	0.148	0.159	0.0467410229743197
1829	-0.914578183593746	0.371	0.033	0.042	0.025	0.009	0.241	0.142	0.137	0.05582586001841747
1830	-1.0601664355468727	0.391	0.032	0.0	0.005	0.0	0.026	0.245	0.301	0.0001917907410609736
1831	-0.942698984375003	0.403	0.029	0.0	0.06	0.0	0.309	0.012	0.187	0.13222237873115544
1832	-0.955789863281248	0.396	0.036	0.025	0.055	0.022	0.014	0.389	0.063	0.025912857381236883
1833	-0.958265615234373	0.403	0.038	0.013	0.082	0.005	0.093	0.269	0.097	0.011044616631797493
1834	-0.9100729296875008	0.814	0.017	0.028	0.011	0.005	0.024	0.1	0.001	0.1950461888729361
1835	-0.571330439453127	0.16	0.128	0.021	0.004	0.22	0.351	0.114	0.002	0.22908585255092645
1836	-0.9683255957031245	0.5	0.05	0.01	0.072	0.068	0.0	0.181	0.119	0.02559746042045208
1837	-0.43846067382812587	0.079	0.338	0.012	0.002	0.014	0.1	0.238	0.217	0.19613022405522987
1838	-0.09884818359375001	0.005	0.303	0.001	0.009	0.633	0.0	0.02	0.029	0.6760640231718622
1839	-0.8851464257812501	0.314	0.018	0.004	0.056	0.013	0.002	0.186	0.407	0.014958932368328145
1840	-0.9781179394531222	0.356	0.024	0.035	0.03	0.001	0.029	0.201	0.324	0.005801410128856344
1841	-0.9350806640624971	0.238	0.025	0.025	0.042	0.007	0.184	0.318	0.161	0.05583885429750449
1842	-1.0601664355468727	0.393	0.032	0.0	0.0	0.0	0.025	0.247	0.303	0.00016295203589358035
1843	-0.9327102929687517	0.602	0.053	0.004	0.009	0.003	0.208	0.054	0.067	0.10814521454108407
1844	-0.9531335546875007	0.479	0.078	0.002	0.045	0.028	0.225	0.128	0.015	0.06028556031167963
1845	-1.0120439941406254	0.36	0.036	0.02	0.006	0.054	0.292	0.133	0.099	0.08272655893328693
1846	-0.7699378515624999	0.204	0.019	0.009	0.016	0.163	0.494	0.093	0.002	0.29725113328470526
1847	-0.9452394824218745	0.38	0.001	0.011	0.002	0.072	0.263	0.262	0.009	0.05902505567128206
1848	-0.8062274218750017	0.335	0.01	0.016	0.024	0.455	0.143	0.011	0.006	0.27815400853954997
1849	-0.970338291015624	0.412	0.054	0.023	0.054	0.042	0.224	0.133	0.058	0.053400020843325936
1850	-0.9518252929687494	0.566	0.005	0.002	0.012	0.115	0.012	0.174	0.114	0.04816648562272909
1851	-0.9405178417968729	0.551	0.002	0.023	0.012	0.034	0.017	0.358	0.003	0.040168739409451065
1852	-0.9556983691406238	0.496	0.021	0.014	0.004	0.14	0.076	0.24	0.009	0.031419290046616526
1853	-0.2505036914062504	0.023	0.027	0.046	0.206	0.0	0.033	0.659	0.006	0.3577169409840293
1854	-0.9510630664062466	0.517	0.019	0.018	0.035	0.017	0.012	0.381	0.001	0.03610947177442668
1855	-0.774249404296872	0.306	0.008	0.005	0.109	0.336	0.006	0.182	0.048	0.13883376522881719
1856	-0.9728021972656238	0.498	0.029	0.008	0.05	0.058	0.127	0.149	0.081	0.03317470987799377
1857	-0.6478603417968753	0.151	0.0	0.009	0.041	0.758	0.002	0.025	0.014	0.6877750615692596
1858	-0.9633516406249995	0.548	0.012	0.01	0.047	0.013	0.181	0.168	0.021	0.05264174276255989
1859	-0.9259249511718769	0.344	0.056	0.026	0.05	0.008	0.043	0.221	0.252	0.006899013405297394
1860	-1.0598469628906233	0.224	0.02	0.0	0.0	0.0	0.144	0.307	0.305	0.04632199605498395
1861	-0.9504180468750058	0.443	0.056	0.001	0.043	0.007	0.102	0.066	0.282	0.040292146488863104
1862	-0.9359685156250025	0.368	0.032	0.006	0.038	0.192	0.17	0.113	0.081	0.07439117106786694
1863	-0.9589431347656225	0.427	0.013	0.032	0.027	0.011	0.003	0.181	0.306	0.008278917652773879
1864	-0.9404958007812435	0.586	0.04	0.039	0.017	0.023	0.005	0.287	0.003	0.0409070888439849
1865	-0.9474369042968733	0.429	0.036	0.037	0.059	0.005	0.23	0.126	0.078	0.057535146922181125
1866	-0.9459629199218706	0.504	0.038	0.03	0.01	0.009	0.213	0.145	0.051	0.053650394056188926
1867	-0.9399896679687467	0.338	0.038	0.007	0.02	0.027	0.295	0.214	0.061	0.07271858615910395
1868	-0.9763189257812491	0.363	0.08	0.004	0.011	0.021	0.105	0.163	0.253	0.01493110060361573
1869	-0.9443606933593716	0.365	0.004	0.029	0.016	0.012	0.197	0.279	0.098	0.03071360807668243
1870	-0.9620151757812484	0.393	0.078	0.024	0.061	0.02	0.141	0.153	0.13	0.025609088179810186
1871	-0.956254589843749	0.529	0.043	0.001	0.005	0.145	0.09	0.162	0.025	0.04801540037888841
1872	-0.9339151562500017	0.55	0.025	0.007	0.001	0.013	0.245	0.102	0.057	0.08739184688443309
1873	-0.971534111328126	0.264	0.004	0.021	0.033	0.007	0.036	0.317	0.318	0.02598507919261628
1874	-0.9736064550781236	0.473	0.032	0.006	0.05	0.057	0.19	0.17	0.022	0.040761699613024546
1875	-0.9801277636718726	0.489	0.036	0.007	0.006	0.142	0.029	0.183	0.108	0.03237025556118608
1876	-0.9544014941406246	0.349	0.025	0.001	0.013	0.275	0.098	0.208	0.031	0.08333310851411845
1877	-0.9473559960937494	0.423	0.047	0.006	0.029	0.105	0.059	0.138	0.193	0.024299257576747682
1878	-0.9609596386718728	0.452	0.051	0.002	0.047	0.054	0.003	0.346	0.045	0.020022196225128068
1879	-0.9426361523437522	0.376	0.027	0.007	0.026	0.119	0.149	0.113	0.183	0.04516161338985289
1880	-0.9292932910156184	0.401	0.032	0.05	0.019	0.011	0.1	0.312	0.075	0.011957002043690972
